date,basin,observed,nh_prediction,gnn_prediction,watch,warning,severe,prediction,status
2022-09-30,19010,0.14999962,0.1519804,0.1384352843662759,0.35,0.48,1.0628999999999906,0.1384352843662759,Normal
2022-09-30,19017,0.4499998,0.23024225,0.2069325446246061,1.03,1.6455000000000015,3.717299999999996,0.2069325446246061,Normal
2022-09-30,19020,0.92000055,1.4990058,1.391026113987065,1.84,2.93,6.33550000000001,1.391026113987065,Normal
2022-09-30,20002,0.029999733,0.054687977,0.036218798223207,0.27,0.44,1.261299999999992,0.036218798223207,Normal
2022-09-30,20003,1.0999999,0.57914495,0.5739936020971447,2.83,4.497999999999993,9.91,0.5739936020971447,Normal
2022-09-30,20007,0.38999987,0.5233903,0.3925405352406733,1.49,2.14,4.617200000000012,0.3925405352406733,Normal
2022-09-30,2001,45.15,18.898577,20.613765315582175,28.922000000000008,42.50899999999998,71.01439999999995,20.613765315582175,Normal
2022-09-30,2002,26.68,27.572094,27.69162131994119,31.595999999999997,44.87699999999996,77.22220000000013,27.69162131994119,Normal
2022-09-30,21003,23.87,15.5677185,15.479196130962157,34.56,45.6465,79.47379999999978,15.479196130962157,Normal
2022-09-30,21006,52.54,29.914219,26.91724169918768,80.95900000000003,110.4,190.9,26.91724169918768,Normal
2022-09-30,21008,31.359999,19.94332,20.30065781093708,44.93900000000004,65.53949999999999,121.05199999999968,20.30065781093708,Normal
2022-09-30,21009,71.11,62.3357,57.21648219669846,170.9600000000002,232.365,406.25199999999967,57.21648219669846,Normal
2022-09-30,21011,7.18,9.613979,8.878921096319385,14.93,20.53,35.39729999999983,8.878921096319385,Normal
2022-09-30,21012,25.14,11.846319,11.964909762959682,20.43300000000001,29.24299999999999,54.11649999999996,11.964909762959682,Normal
2022-09-30,21013,3.0100002,3.0351238,2.7899912692581266,8.12,11.41,20.731299999999997,2.7899912692581266,Normal
2022-09-30,21015,3.73,2.2367992,1.8148227744413736,7.316000000000021,11.016499999999995,22.342599999999983,1.8148227744413736,Normal
2022-09-30,21016,0.52999926,0.5308442,0.3449335820134981,2.6,4.266499999999996,10.575199999999969,0.3449335820134981,Normal
2022-09-30,21017,12.09,7.190167,7.264232963650369,4.5,6.816499999999996,13.54,7.264232963650369,Warning
2022-09-30,21018,3.5699997,2.2039967,1.824638826047142,6.63,9.04,16.085199999999965,1.824638826047142,Normal
2022-09-30,21022,4.28,4.6950006,4.580145730187577,13.01300000000001,19.65299999999999,41.150399999999934,4.580145730187577,Normal
2022-09-30,21023,0.09000015,0.39755964,0.5364347249301302,2.03,3.51,9.29880000000001,0.5364347249301302,Normal
2022-09-30,21024,4.77,2.1854615,2.3291924412433977,5.15,8.127000000000008,17.3817,2.3291924412433977,Normal
2022-09-30,21026,8.92,6.413633,6.551628019780057,3.4,5.32,10.62870000000001,6.551628019780057,Warning
2022-09-30,21027,0.5600004,0.968308,0.8637909715685166,3.47,5.3,13.077999999999992,0.8637909715685166,Normal
2022-09-30,22001,6.91,4.758416,4.563540950340673,18.4,28.3,59.51299999999992,4.563540950340673,Normal
2022-09-30,22006,0.52999926,0.8180299,0.6774577327106963,4.66,7.706999999999989,19.513999999999943,0.6774577327106963,Normal
2022-09-30,22007,1.2600002,1.9103098,2.138795793464473,7.03,11.3,28.81800000000003,2.138795793464473,Normal
2022-09-30,22009,6.69,5.5246015,5.761749146465992,11.913999999999996,17.17599999999997,39.8248,5.761749146465992,Normal
2022-09-30,23001,72.9,38.82099,39.27426304138928,100.0,148.6,284.5599999999995,39.27426304138928,Normal
2022-09-30,23004,65.4,30.856613,31.0207446254403,45.1,67.5,134.1299999999992,31.0207446254403,Normal
2022-09-30,23007,2.3900003,1.6682577,2.3266732337759093,4.15,6.475,16.172499999999964,2.3266732337759093,Normal
2022-09-30,23008,6.27,6.5982046,6.660266096377216,13.7,21.0,46.69199999999982,6.660266096377216,Normal
2022-09-30,23011,6.69,4.0301905,3.731898167766932,4.38,6.91,13.5,3.731898167766932,Normal
2022-09-30,23016,0.52999926,0.09361744,0.0601755396744371,0.6210000000000037,1.08,3.0090999999999983,0.0601755396744371,Normal
2022-09-30,24001,20.900002,10.53649,10.28017233268232,25.3,39.6,79.14500000000007,10.28017233268232,Normal
2022-09-30,24003,19.8,11.847316,11.989127052195718,9.14,15.1,31.2,11.989127052195718,Watch
2022-09-30,24004,0.94000006,1.1527658,0.9614434253790836,2.75,3.96,8.047700000000004,0.9614434253790836,Normal
2022-09-30,24005,0.8800006,0.85265493,0.5769169070158552,3.23,5.1,12.1,0.5769169070158552,Normal
2022-09-30,25001,31.7,17.458172,19.23606225820305,42.51000000000003,63.7,123.0,19.23606225820305,Normal
2022-09-30,25003,2.9899998,2.3398414,2.3403766886566224,1.53,2.26,4.02,2.3403766886566224,Warning
2022-09-30,25006,5.29,2.3467588,2.296632141245494,5.88,9.73,20.01299999999992,2.296632141245494,Normal
2022-09-30,25012,6.12,3.663899,3.6416249466095754,2.6039999999999965,3.93,7.551399999999994,3.6416249466095754,Watch
2022-09-30,25020,0.48999977,0.41487694,0.4206894930996612,1.84,2.92,8.30600000000004,0.4206894930996612,Normal
2022-09-30,25021,0.42999983,0.2372489,0.2486147129656018,0.78,1.35,3.423999999999978,0.2486147129656018,Normal
2022-09-30,25029,0.7199998,0.6121998,0.7633836829447679,,,,0.7633836829447679,Normal
2022-09-30,26003,0.25,0.18139553,0.3196747610572014,1.22,1.49,2.1425,0.3196747610572014,Normal
2022-09-30,26005,0.0,0.02481842,-0.0350698029065848,0.57,0.92,2.0285999999999964,0.0,Normal
2022-09-30,26006,0.010000229,0.123906136,0.2883020726263415,1.5,1.85,2.95,0.2883020726263415,Normal
2022-09-30,26008,0.07999992,0.11891222,0.1640411785731685,0.44,0.56,0.7784000000000015,0.1640411785731685,Normal
2022-09-30,26009,0.4699998,0.35627365,0.4631902828934743,4.72,5.71,7.111499999999997,0.4631902828934743,Normal
2022-09-30,27001,4.49,2.3375335,3.628860743275253,18.0,24.675,47.2,3.628860743275253,Normal
2022-09-30,27002,7.29,8.809404,8.777519739524365,41.5,58.7,106.1299999999992,8.777519739524365,Normal
2022-09-30,27003,24.6,10.696833,12.90223538429346,79.7800000000001,106.0,188.0,12.90223538429346,Normal
2022-09-30,27006,2.46,2.1734352,2.8431115310417674,10.727000000000098,16.4,34.31299999999992,2.8431115310417674,Normal
2022-09-30,27007,18.6,11.2617035,14.055140545133494,53.0,75.61000000000003,136.0,14.055140545133494,Normal
2022-09-30,27009,15.7,12.562628,17.991342610583644,127.0,175.175,275.0,17.991342610583644,Normal
2022-09-30,27021,10.9,4.853798,5.3036798897364745,32.979000000000035,49.5,95.29899999999998,5.3036798897364745,Normal
2022-09-30,27023,0.75999975,0.5159383,0.516608373206385,2.81,4.39,9.811299999999992,0.516608373206385,Normal
2022-09-30,27025,3.9099998,1.4334369,2.4348593080940715,8.577000000000007,13.295500000000011,26.75699999999997,2.4348593080940715,Normal
2022-09-30,27026,1.1199999,0.55425787,0.5143458905313066,4.43,6.721999999999989,14.403999999999906,0.5143458905313066,Normal
2022-09-30,27029,8.74,3.0380278,3.7546383044777514,17.9,25.8,44.86599999999999,3.7546383044777514,Normal
2022-09-30,27030,2.27,1.1704574,1.7702230670546173,6.59,9.893999999999997,20.38799999999992,1.7702230670546173,Normal
2022-09-30,27032,0.25,0.2721839,0.2400587267081974,0.39,0.58,1.0956999999999972,0.2400587267081974,Normal
2022-09-30,27034,30.7,21.028511,22.563370876424933,39.96000000000004,58.69599999999999,114.0,22.563370876424933,Normal
2022-09-30,27035,4.26,2.971064,3.394503735092308,16.3,24.2,42.11399999999994,3.394503735092308,Normal
2022-09-30,27038,0.55000067,0.43518972,0.4994726422222116,0.81,0.91,1.056299999999992,0.4994726422222116,Normal
2022-09-30,27041,4.88,6.2849646,7.64799484931413,33.5,44.50499999999992,64.28099999999995,7.64799484931413,Normal
2022-09-30,27042,0.64000034,0.4643259,0.4748974143779618,2.1,2.8929999999999927,5.588600000000006,0.4748974143779618,Normal
2022-09-30,27043,23.8,16.687366,16.359807582859595,35.8,51.75499999999992,93.4,16.359807582859595,Normal
2022-09-30,27049,1.23,1.3074732,1.6496687914101398,6.758999999999996,8.92,15.919000000000052,1.6496687914101398,Normal
2022-09-30,27051,0.029999733,0.10998535,0.0739071178702325,0.27,0.43,0.95,0.0739071178702325,Normal
2022-09-30,27062,2.17,2.6430354,3.545991814130477,19.72,29.24,56.06600000000001,3.545991814130477,Normal
2022-09-30,27064,0.2300005,0.17595434,0.1976164046175092,1.05,1.7644999999999982,4.556099999999915,0.1976164046175092,Normal
2022-09-30,27065,1.3899999,1.4025664,1.3024050863879624,4.915,7.28,13.654999999999928,1.3024050863879624,Normal
2022-09-30,27071,8.13,6.927499,7.262641162440081,46.24,66.59,114.525,7.262641162440081,Normal
2022-09-30,27073,0.05000019,0.06681156,0.0920179007689789,0.51,0.61,0.8325,0.0920179007689789,Normal
2022-09-30,27077,0.7999997,0.3007245,0.1109647889414776,1.3490000000000055,1.9944999999999984,4.054699999999993,0.1109647889414776,Normal
2022-09-30,27079,15.4,4.8219314,4.905670906858349,42.415,59.9675,111.13499999999996,4.905670906858349,Normal
2022-09-30,27080,16.4,4.1347933,8.306898045222553,39.56999999999999,55.5,92.07230000000004,8.306898045222553,Normal
2022-09-30,27084,0.5100007,0.4015112,0.2450181270809172,2.19,3.42,6.595199999999968,0.2450181270809172,Normal
2022-09-30,27087,0.8400006,1.1427093,1.4824829706435896,7.35,9.080499999999985,13.867000000000008,1.4824829706435896,Normal
2022-09-30,27089,5.31,6.754738,5.994234046468567,41.7,58.63499999999999,113.86999999999988,5.994234046468567,Normal
2022-09-30,27090,22.7,10.459929,11.429717362887608,31.55999999999999,47.44999999999986,92.35599999999984,11.429717362887608,Normal
2022-09-30,28001,0.75999975,1.0199218,0.8620434124006955,4.997999999999993,8.336999999999989,18.511199999999956,0.8620434124006955,Normal
2022-09-30,28003,7.72,5.3818865,4.5674952502618495,9.23,13.1,26.16400000000016,4.5674952502618495,Normal
2022-09-30,28008,2.6800003,2.275352,2.640123447440674,15.9,21.475499999999972,34.4,2.640123447440674,Normal
2022-09-30,28009,39.88,23.873024,31.429987136983407,176.0,241.0,376.0,31.429987136983407,Normal
2022-09-30,28012,6.64,5.2045693,4.8199249409014016,23.7,32.9,54.5,4.8199249409014016,Normal
2022-09-30,28015,1.1299996,0.94650364,0.7329639424135759,4.316999999999998,5.393499999999994,8.230699999999997,0.7329639424135759,Normal
2022-09-30,28018,5.04,4.029315,3.94783644692683,28.23000000000011,39.4,68.71299999999992,3.94783644692683,Normal
2022-09-30,28022,40.58,26.82876,34.950471296002206,183.33000000000013,253.25999999999985,396.8519999999997,34.950471296002206,Normal
2022-09-30,28023,1.6700001,0.62126637,0.996066359895664,6.01,7.735,12.12,0.996066359895664,Normal
2022-09-30,28024,0.3000002,0.84491014,0.2573491559707414,6.868999999999996,11.682499999999946,24.989599999999992,0.2573491559707414,Normal
2022-09-30,28026,1.1399999,0.7564516,0.8855118033881778,6.17,9.336499999999996,20.291299999999996,0.8855118033881778,Normal
2022-09-30,28031,1.52,1.699295,1.5968374226618325,7.67,11.4,20.6,1.5968374226618325,Normal
2022-09-30,28033,0.21999979,0.2509346,0.2276013545598779,0.6,0.84,1.5767000000000009,0.2276013545598779,Normal
2022-09-30,28039,1.3800001,0.7538147,0.6416646860225784,1.53,2.41,5.2437000000000085,0.6416646860225784,Normal
2022-09-30,28040,0.64000034,0.34671688,0.1813373327208201,1.34,2.056499999999996,4.301299999999992,0.1813373327208201,Normal
2022-09-30,28043,1.9499993,2.4339266,2.9731849894354725,14.3,20.9,38.31299999999992,2.9731849894354725,Normal
2022-09-30,28044,0.19999933,0.21553516,0.2390494286135762,0.5,0.6,0.81,0.2390494286135762,Normal
2022-09-30,28046,0.6800003,0.5427623,0.4059424062880667,3.7,4.62,6.99,0.4059424062880667,Normal
2022-09-30,28048,1.1699996,0.41013718,0.4470295675648373,2.81,4.388500000000003,10.2,0.4470295675648373,Normal
2022-09-30,28050,0.3699999,0.42084408,0.4643765126194609,1.6,2.3104999999999927,4.132200000000012,0.4643765126194609,Normal
2022-09-30,28052,0.5799999,0.37274313,0.2457538770395602,2.33,3.2310000000000034,6.562199999999994,0.2457538770395602,Normal
2022-09-30,28055,0.3499999,0.3096962,0.2640711201960461,1.49,2.2,4.39,0.2640711201960461,Normal
2022-09-30,28056,0.32000017,0.33208466,0.1690755437257389,1.66,2.57,5.882999999999993,0.1690755437257389,Normal
2022-09-30,28060,0.17999983,0.043286324,0.1515789172027598,0.26,0.36,0.77,0.1515789172027598,Normal
2022-09-30,28066,1.7000003,0.8027382,0.6719147972860127,2.06,3.08,6.26,0.6719147972860127,Normal
2022-09-30,28067,9.26,5.1746387,5.299925090240718,39.316,53.53599999999999,89.99799999999998,5.299925090240718,Normal
2022-09-30,28072,0.17000008,0.13905191,0.1504459057017929,0.54,0.79,1.6645000000000072,0.1504459057017929,Normal
2022-09-30,28074,4.61,2.721654,3.065517090356563,26.819999999999983,40.65999999999995,65.3,3.065517090356563,Normal
2022-09-30,28080,17.24,10.354652,11.127051058197283,22.8,30.2,52.05199999999968,11.127051058197283,Normal
2022-09-30,28081,4.5,2.3842578,2.480636888971387,3.81,5.120499999999997,9.36329999999998,2.480636888971387,Normal
2022-09-30,28082,0.42999983,0.45896816,0.0788768889407573,3.16,4.848500000000003,10.31,0.0788768889407573,Normal
2022-09-30,28085,7.41,4.8523383,5.742214471085028,36.0,49.0,82.31299999999992,5.742214471085028,Normal
2022-09-30,28091,1.1399999,0.41895247,0.5548608506869881,2.77,3.81,6.68239999999998,0.5548608506869881,Normal
2022-09-30,28093,4.9,2.6821952,2.7359580182848813,21.96,34.077499999999986,57.43749999999994,2.7359580182848813,Normal
2022-09-30,28115,1.1999998,0.72195005,0.7622614839381486,1.0,1.237999999999997,2.028800000000001,0.7622614839381486,Normal
2022-09-30,28116,1.0,0.34041548,0.4431431865788472,1.38,1.7779999999999996,2.7715999999999985,0.4431431865788472,Normal
2022-09-30,28117,4.7799997,4.9404335,5.770160061132005,31.93200000000001,41.66199999999999,73.37559999999999,5.770160061132005,Normal
2022-09-30,29002,0.32000017,0.24215746,0.3112778137516877,1.14,1.35,1.97,0.3112778137516877,Normal
2022-09-30,29003,0.14999962,0.17633343,0.2563241418362598,0.87,1.07,1.48,0.2563241418362598,Normal
2022-09-30,29005,0.17000008,0.12482405,0.3758503669854091,0.96,1.41,3.21,0.3758503669854091,Normal
2022-09-30,29009,0.010000229,0.045283794,0.0163899552519921,0.38,0.55,1.0140999999999984,0.0163899552519921,Normal
2022-09-30,30001,0.4499998,0.40731764,0.6519764766051153,3.96,5.486499999999997,10.1,0.6519764766051153,Normal
2022-09-30,30004,0.19999933,0.22470522,0.2486316094204992,0.92,1.32,2.684799999999996,0.2486316094204992,Normal
2022-09-30,30005,0.17999983,0.21983242,0.3065296402224486,1.7,2.31,3.58,0.3065296402224486,Normal
2022-09-30,30011,0.10999966,0.2423954,0.2728443152554382,0.74,0.98,1.64,0.2728443152554382,Normal
2022-09-30,30012,0.029999733,0.1339016,0.1262504001483331,0.6,0.94,2.49,0.1262504001483331,Normal
2022-09-30,30014,0.0,-0.025940895,-0.0303227900898909,0.16,0.26,0.66,0.0,Normal
2022-09-30,30015,0.07999992,0.12955761,0.1014333298245367,0.61,0.74,1.06,0.1014333298245367,Normal
2022-09-30,3003,35.06,32.797325,34.127599925783024,40.17700000000003,57.254499999999936,108.20300000000007,34.127599925783024,Normal
2022-09-30,31002,0.029999733,0.033885002,-0.1022543585584442,2.9,4.42,9.779199999999982,0.0,Normal
2022-09-30,31006,0.26000023,0.22172213,0.1182650359350546,1.32,1.6,2.44,0.1182650359350546,Normal
2022-09-30,31010,0.09000015,0.29027796,0.2499980605097996,1.16,1.71,3.56,0.2499980605097996,Normal
2022-09-30,31021,0.13999987,-0.053082466,0.0679493796356411,3.46,5.491499999999997,12.5,0.0679493796356411,Normal
2022-09-30,31023,0.0,0.007089138,-0.0143923942688795,0.05,0.11,0.3272999999999956,0.0,Normal
2022-09-30,31025,0.010000229,0.13342142,0.0355614693444551,0.47,0.82,2.1304999999999925,0.0355614693444551,Normal
2022-09-30,32003,0.13999987,0.13338661,0.081567804801508,0.92,1.55,3.8758,0.081567804801508,Normal
2022-09-30,32004,0.39999962,0.45467663,0.5302701173310623,2.97,4.5,9.172999999999991,0.5302701173310623,Normal
2022-09-30,32006,0.46000004,0.44769,0.6302195318598175,3.2330000000000108,4.9,10.1,0.6302195318598175,Normal
2022-09-30,32008,0.25,0.24108315,0.2159469977357134,1.48,2.29,4.854799999999996,0.2159469977357134,Normal
2022-09-30,33006,0.5799999,0.4636879,1.1563005295810174,3.63,4.51,6.321299999999992,1.1563005295810174,Normal
2022-09-30,33007,0.3699999,0.39171124,0.3054549023878499,1.94,2.27,3.01,0.3054549023878499,Normal
2022-09-30,33012,0.01999998,0.15583324,-0.0807927029489214,1.45,3.0,8.66649999999996,0.0,Normal
2022-09-30,33013,0.069999695,0.16924715,0.1175890472720903,1.55,2.33,4.722599999999984,0.1175890472720903,Normal
2022-09-30,33014,0.5199995,0.26088142,0.2643472196231862,2.27,3.08,5.633600000000006,0.2643472196231862,Normal
2022-09-30,33018,0.21000004,0.16847706,0.2845779573612563,2.2,3.2964999999999964,7.052599999999984,0.2845779573612563,Normal
2022-09-30,33019,0.27000046,0.4518981,0.4384357253381557,3.88,4.99,7.672599999999984,0.4384357253381557,Normal
2022-09-30,33020,0.010000229,0.23505211,0.5032513391902986,2.05,3.81,9.728799999999977,0.5032513391902986,Normal
2022-09-30,33021,0.28999996,0.22671175,0.0846958162341932,2.4739999999999966,3.54,6.946999999999972,0.0846958162341932,Normal
2022-09-30,33022,1.2900004,1.1728854,1.501996154063062,5.333000000000011,7.386499999999996,14.1,1.501996154063062,Normal
2022-09-30,33023,0.029999733,0.066711426,0.0085702309203879,0.61,0.8764999999999964,1.861299999999992,0.0085702309203879,Normal
2022-09-30,33024,0.15999937,0.25817537,0.0993671657339963,1.72,2.37,4.65,0.0993671657339963,Normal
2022-09-30,33026,2.8400002,5.1281204,5.512355772756308,35.66,56.08,95.18899999999988,5.512355772756308,Normal
2022-09-30,33028,0.47999954,0.2808504,0.484320713944571,1.52,2.12,4.0,0.484320713944571,Normal
2022-09-30,33029,0.029999733,0.0403862,0.1070030717169648,1.05,1.29,1.86,0.1070030717169648,Normal
2022-09-30,33031,0.21000004,0.11008215,0.1436652438171491,0.64,1.1,3.063700000000008,0.1436652438171491,Normal
2022-09-30,33032,0.069999695,0.08361244,0.074267433436649,0.4,0.5,0.69,0.074267433436649,Normal
2022-09-30,33033,0.42999983,0.40398502,0.450572716279026,1.12,1.41,2.22,0.450572716279026,Normal
2022-09-30,33034,0.65999985,1.3263097,1.075370794228278,7.193000000000011,9.55949999999999,16.4,1.075370794228278,Normal
2022-09-30,33035,,7.5844426,7.710569372650666,33.3,43.5,71.0,7.710569372650666,Normal
2022-09-30,33039,2.4899998,2.4873233,3.439888428064263,28.2,44.2,69.6,3.439888428064263,Normal
2022-09-30,33053,0.029999733,0.0854125,0.0324177249193894,0.56,0.9,2.144599999999991,0.0324177249193894,Normal
2022-09-30,33054,0.2399993,0.23681688,0.3054464428977547,0.84,1.0,1.25,0.3054464428977547,Normal
2022-09-30,33058,0.36000013,0.33392906,0.5718795999268327,3.8940000000000055,5.86,12.868000000000029,0.5718795999268327,Normal
2022-09-30,34002,0.19999933,0.119362354,0.1867420503324502,1.5,2.2,4.435600000000013,0.1867420503324502,Normal
2022-09-30,34003,0.71000004,0.68587065,0.6983254918366564,1.73,2.1064999999999965,3.4912999999999923,0.6983254918366564,Normal
2022-09-30,34004,2.2799997,1.67168,1.7290019892402602,7.37,9.670499999999992,16.9,1.7290019892402602,Normal
2022-09-30,34005,0.14999962,0.16879034,0.2120528398635628,0.7,0.98,1.86,0.2120528398635628,Normal
2022-09-30,34006,0.21000004,0.22793245,0.210951833071593,4.0,6.6,15.21299999999992,0.210951833071593,Normal
2022-09-30,34007,0.15999937,0.20375204,0.2204081965568963,1.41,2.42,6.434400000000005,0.2204081965568963,Normal
2022-09-30,34008,0.2399993,0.23033142,0.2168488551512093,0.4210000000000036,0.49,0.71,0.2168488551512093,Normal
2022-09-30,34010,0.07999992,0.15519238,0.0589476720018851,1.6660000000000037,2.8,6.90359999999997,0.0589476720018851,Normal
2022-09-30,34011,,0.37622786,0.3571435045839515,1.62,1.98,3.0,0.3571435045839515,Normal
2022-09-30,34012,0.15999937,0.1030364,0.0782075547952074,0.57,0.72,0.94,0.0782075547952074,Normal
